posting_id,skill
JP130853,Git
JP110008,SQL
JP110008,Python
JP110008,Excel
JP110008,Power BI
JP110008,Tableau
JP110008,AWS
JP110008,ETL
JP110307,SQL
JP110307,Python
JP110307,Excel
JP110307,Statistics
JP119258,SQL
JP119258,Power BI
JP119258,Tableau
JP119258,Snowflake
JP119258,Machine Learning
JP119258,GenAI
JP119258,RAG
JP128056,SQL
JP128056,Python
JP128056,Excel
JP128056,Power BI
JP128056,Tableau
JP128056,Snowflake
JP128056,Spark
JP128056,dbt
JP124852,SQL
JP124852,Machine Learning
JP124852,LLMs
JP124852,MLOps
JP106802,SQL
JP106802,Python
JP106802,Power BI
JP106802,Tableau
JP135245,SQL
JP135245,Python
JP135245,Power BI
JP120921,SQL
JP120921,Python
JP120921,Excel
JP120921,Power BI
JP120921,Tableau
JP120921,A/B Testing
JP120921,ETL
JP112730,SQL
JP112730,Excel
JP112730,Power BI
JP112730,Spark
JP129204,SQL
JP129204,Python
JP129204,Excel
JP129204,Power BI
JP129204,Azure
JP129204,Data Modelling
JP129204,ETL
JP139735,Python
JP139735,Power BI
JP139735,Spark
JP139735,Machine Learning
JP139735,LLMs
JP139735,RAG
JP139735,MLOps
JP139735,Data Modelling
JP108295,SQL
JP108295,Python
JP108295,R
JP108295,Machine Learning
JP108295,LLMs
JP137814,SQL
JP137814,Tableau
JP137814,Machine Learning
JP137814,LLMs
JP137814,Data Modelling
JP137814,ETL
JP121183,Excel
JP121183,Spark
JP121183,dbt
JP121183,Airflow
JP121183,Machine Learning
JP130162,SQL
JP130162,Python
JP130162,Azure
JP130162,Machine Learning
JP130162,Statistics
JP115643,SQL
JP115643,Python
JP115643,Power BI
JP115643,dbt
JP115643,RAG
JP116691,SQL
JP116691,Machine Learning
JP116691,Statistics
JP125961,Power BI
JP125961,Tableau
JP125961,Azure
JP125961,Snowflake
JP125961,Databricks
JP125961,Machine Learning
JP127272,SQL
JP127272,Python
JP127272,Excel
JP127272,Power BI
JP127272,Tableau
JP127272,R
JP127272,Azure
JP127272,LLMs
JP127272,ETL
JP124608,SQL
JP124608,Python
JP124608,AWS
JP124608,Machine Learning
JP124608,MLOps
JP118164,Python
JP118164,Excel
JP118164,Power BI
JP118164,R
JP118164,Azure
JP118164,Snowflake
JP118164,Spark
JP118164,Machine Learning
JP118164,LLMs
JP118164,MLOps
JP118164,Data Modelling
JP118164,ETL
JP133605,SQL
JP133605,Excel
JP133605,Power BI
JP133605,Spark
JP133605,dbt
JP133605,Airflow
JP133605,ETL
JP132658,SQL
JP132658,Python
JP132658,Excel
JP132658,Power BI
JP132658,Azure
JP132658,AWS
JP132658,LLMs
JP132023,SQL
JP132023,Tableau
JP132023,Azure
JP132023,Snowflake
JP132023,RAG
JP132023,Statistics
JP105157,SQL
JP105157,Python
JP105157,Excel
JP105157,Statistics
JP118975,Python
JP118975,Azure
JP118975,Machine Learning
JP118975,ETL
JP110252,SQL
JP110252,Excel
JP110252,Tableau
JP110252,Azure
JP110252,AWS
JP110252,Machine Learning
JP110252,ETL
JP110587,SQL
JP110587,Python
JP110587,Excel
JP110587,Power BI
JP110587,Machine Learning
JP110587,A/B Testing
JP113284,SQL
JP113284,Python
JP113284,Excel
JP113284,Power BI
JP113284,Tableau
JP113284,AWS
JP113284,Snowflake
JP113284,MLOps
JP133168,Python
JP133168,Power BI
JP133168,R
JP133168,Snowflake
JP126673,Power BI
JP126673,Azure
JP126673,dbt
JP121536,SQL
JP121536,Power BI
JP121536,Azure
JP121536,Spark
JP121536,Machine Learning
JP121536,LLMs
JP121536,MLOps
JP121536,Data Modelling
JP137128,Python
JP137128,Tableau
JP137128,Azure
JP137128,ETL
JP138998,SQL
JP138998,Python
JP138998,Excel
JP138998,Power BI
JP138998,AWS
JP138998,Spark
JP138998,Statistics
JP108396,SQL
JP108396,Tableau
JP108396,Azure
JP108396,dbt
JP108396,Airflow
JP108396,Machine Learning
JP108396,LLMs
JP108396,GenAI
JP108396,Statistics
JP108396,A/B Testing
JP113560,SQL
JP113560,Python
JP113560,Excel
JP113560,Spark
JP113560,GenAI
JP128118,SQL
JP128118,Python
JP128118,Excel
JP128118,R
JP128118,Airflow
JP128118,LLMs
JP128118,MLOps
JP128118,Statistics
JP128118,Git
JP130752,SQL
JP130752,Azure
JP130752,dbt
JP130752,Airflow
JP130752,Data Modelling
JP113684,SQL
JP113684,ETL
JP132089,SQL
JP132089,Power BI
JP132089,Snowflake
JP132089,Airflow
JP132089,Data Modelling
JP101497,SQL
JP101497,Python
JP101497,Power BI
JP101497,Azure
JP101497,Snowflake
JP128436,SQL
JP128436,Python
JP128436,Excel
JP128436,Power BI
JP128436,LLMs
JP130229,SQL
JP130229,Python
JP130229,Excel
JP130229,Machine Learning
JP130229,LLMs
JP130229,GenAI
JP130229,MLOps
JP130229,Data Modelling
JP130229,ETL
JP101929,SQL
JP101929,Python
JP101929,Power BI
JP101929,Tableau
JP101929,R
JP101929,Airflow
JP101929,Machine Learning
JP101929,ETL
JP137547,SQL
JP137547,Python
JP137547,Machine Learning
JP137547,LLMs
JP137547,GenAI
JP137547,Statistics
JP125307,Python
JP125307,Excel
JP125307,Power BI
JP125307,Azure
JP125307,Spark
JP118707,SQL
JP118707,Python
JP118707,Power BI
JP118707,Machine Learning
JP118707,LLMs
JP118707,MLOps
JP118707,ETL
JP106289,Azure
JP106289,Statistics
JP118074,SQL
JP118074,Power BI
JP118074,Machine Learning
JP118074,LLMs
JP118074,GenAI
JP118074,MLOps
JP118074,Statistics
JP118074,ETL
JP103866,SQL
JP103866,Python
JP103866,Power BI
JP103866,Azure
JP103866,AWS
JP103866,Machine Learning
JP103866,MLOps
JP109394,Python
JP109394,R
JP109394,Azure
JP109394,Snowflake
JP109394,ETL
JP138372,Python
JP138372,Excel
JP138372,AWS
JP138372,Spark
JP138372,Machine Learning
JP138372,GenAI
JP138372,MLOps
JP107783,SQL
JP107783,Python
JP107783,Azure
JP107783,Airflow
JP107783,Machine Learning
JP107783,GenAI
JP107783,Statistics
JP136490,SQL
JP136490,Tableau
JP136490,AWS
JP136490,Snowflake
JP136490,dbt
JP136490,Airflow
JP136490,Prompt Engineering
JP119543,SQL
JP119543,Python
JP119543,Excel
JP119543,Machine Learning
JP119543,GenAI
JP119543,Git
JP108245,SQL
JP108245,Python
JP108245,Excel
JP108245,Airflow
JP108245,Prompt Engineering
JP108373,Python
JP108373,Tableau
JP108373,Azure
JP131727,SQL
JP131727,Python
JP131727,Tableau
JP131727,Snowflake
JP131727,Machine Learning
JP131727,GenAI
JP131727,Git
JP123916,SQL
JP123916,Python
JP123916,Power BI
JP123916,Tableau
JP123916,R
JP123916,Snowflake
JP123916,Spark
JP123916,dbt
JP123916,Airflow
JP117403,SQL
JP117403,Python
JP117403,Power BI
JP117403,Azure
JP114141,SQL
JP114141,Python
JP114141,R
JP114141,Azure
JP114141,AWS
JP114141,Machine Learning
JP114141,LLMs
JP114141,GenAI
JP114141,RAG
JP114141,Statistics
JP114141,Git
JP138234,SQL
JP138234,Python
JP138234,Excel
JP138234,Power BI
JP138234,Azure
JP138234,Snowflake
JP138234,Databricks
JP138234,dbt
JP138234,Airflow
JP138234,Machine Learning
JP138234,MLOps
JP138234,Statistics
JP138234,ETL
JP129648,SQL
JP129648,Excel
JP129648,Power BI
JP129648,Tableau
JP129648,Databricks
JP129648,Git
JP105857,SQL
JP105857,Snowflake
JP105857,ETL
JP122228,SQL
JP122228,Python
JP122228,Excel
JP122228,AWS
JP122228,Machine Learning
JP102719,Python
JP102719,Statistics
JP107735,Azure
JP107735,GenAI
JP107735,Prompt Engineering
JP107735,MLOps
JP107735,Statistics
JP101144,SQL
JP101144,Python
JP101144,Power BI
JP101144,Snowflake
JP101144,Statistics
JP101144,Data Modelling
JP133034,SQL
JP133034,AWS
JP133034,Machine Learning
JP132150,SQL
JP132150,Python
JP132150,Excel
JP132150,Power BI
JP132150,AWS
JP132150,Airflow
JP132150,Machine Learning
JP132150,LLMs
JP132150,GenAI
JP132150,RAG
JP132150,Prompt Engineering
JP132150,MLOps
JP132150,Data Modelling
JP138050,SQL
JP138050,Python
JP138050,Excel
JP138050,Azure
JP138050,Snowflake
JP138050,Spark
JP138050,LLMs
JP138050,ETL
JP105844,SQL
JP105844,Python
JP105844,Excel
JP105844,Power BI
JP105844,Azure
JP105844,Snowflake
JP105844,dbt
JP105844,MLOps
JP105844,Statistics
JP127865,Python
JP127865,Power BI
JP127865,Azure
JP127865,Spark
JP127865,Machine Learning
JP127865,GenAI
JP127865,MLOps
JP127865,Statistics
JP105242,SQL
JP105242,Python
JP105242,Excel
JP105242,Power BI
JP105242,Databricks
JP105242,ETL
JP127991,SQL
JP127991,Python
JP127991,Excel
JP127991,Power BI
JP127991,Azure
JP127991,Machine Learning
JP127991,Prompt Engineering
JP127991,Git
JP107365,SQL
JP107365,Power BI
JP139059,SQL
JP139059,Python
JP139059,Power BI
JP139059,R
JP139059,Snowflake
JP139059,dbt
JP139059,Machine Learning
JP139059,GenAI
JP139059,Prompt Engineering
JP139059,MLOps
JP139059,Git
JP109324,SQL
JP109324,Python
JP109324,Excel
JP109324,Power BI
JP109324,Tableau
JP109324,Machine Learning
JP109324,Prompt Engineering
JP121823,SQL
JP121823,Python
JP121823,Excel
JP121823,Power BI
JP121823,Airflow
JP121823,LLMs
JP121823,GenAI
JP121823,RAG
JP121823,Statistics
JP107087,SQL
JP107087,Python
JP107087,Excel
JP107087,Tableau
JP107087,AWS
JP107087,Snowflake
JP107087,Databricks
JP107087,Spark
JP107087,Prompt Engineering
JP107087,ETL
JP138127,SQL
JP138127,Python
JP138127,Azure
JP138127,Snowflake
JP138127,dbt
JP138127,Machine Learning
JP138127,LLMs
JP138127,Data Modelling
JP110812,SQL
JP110812,Python
JP110812,Excel
JP110812,Snowflake
JP110812,Spark
JP110812,Airflow
JP110812,GenAI
JP110812,ETL
JP105918,SQL
JP105918,R
JP105918,Azure
JP105918,Machine Learning
JP105918,LLMs
JP105918,GenAI
JP105918,RAG
JP105918,ETL
JP127994,SQL
JP127994,Python
JP127994,Power BI
JP127994,Azure
JP127994,Databricks
JP127994,Statistics
JP120740,SQL
JP120740,Azure
JP120740,dbt
JP120740,ETL
JP121088,SQL
JP121088,Python
JP121088,Power BI
JP121088,Tableau
JP121088,ETL
JP121088,Git
JP115239,SQL
JP115239,Python
JP115239,Excel
JP115239,Azure
JP115239,Snowflake
JP115239,Machine Learning
JP115239,ETL
JP115239,Git
JP134865,SQL
JP134865,Python
JP134865,Power BI
JP134865,Tableau
JP134865,dbt
JP134865,ETL
JP134865,Git
JP108403,SQL
JP108403,Python
JP108403,Tableau
JP136487,SQL
JP136487,Power BI
JP136487,Tableau
JP136487,Statistics
JP136487,ETL
JP110967,SQL
JP110967,Python
JP110967,Excel
JP110967,AWS
JP100763,Python
JP100763,Azure
JP100763,Snowflake
JP100763,Spark
JP100763,Airflow
JP100763,ETL
JP118845,SQL
JP118845,Python
JP118845,Power BI
JP118845,dbt
JP129558,SQL
JP129558,Power BI
JP129558,Tableau
JP129558,Azure
JP129558,Machine Learning
JP139023,SQL
JP139023,Python
JP139023,Power BI
JP139023,LLMs
JP136635,Python
JP136635,Power BI
JP136635,AWS
JP136635,Snowflake
JP136635,Databricks
JP136635,Machine Learning
JP136635,LLMs
JP136635,Git
JP118939,SQL
JP118939,Excel
JP118939,Tableau
JP118939,AWS
JP118939,Statistics
JP118939,ETL
JP118939,Git
JP114579,Python
JP114579,Power BI
JP114579,Tableau
JP114579,Azure
JP114579,AWS
JP114579,ETL
JP127008,SQL
JP127008,Python
JP127008,Tableau
JP127008,Azure
JP127008,Snowflake
JP127008,Git
JP119837,SQL
JP119837,Python
JP119837,Azure
JP119837,Databricks
JP119837,Airflow
JP119837,ETL
JP119837,Git
JP111668,SQL
JP111668,Python
JP111668,Excel
JP111668,Power BI
JP111668,Tableau
JP121258,SQL
JP121258,Python
JP121258,Excel
JP121258,Power BI
JP121258,Spark
JP121258,dbt
JP121258,ETL
JP116172,SQL
JP116172,Python
JP116172,Excel
JP116172,Power BI
JP116172,Machine Learning
JP116172,LLMs
JP116172,GenAI
JP116405,SQL
JP116405,Tableau
JP116405,Azure
JP116405,AWS
JP116405,Machine Learning
JP116405,Statistics
JP130926,SQL
JP130926,Python
JP130926,Excel
JP130926,Tableau
JP130926,Azure
JP130926,dbt
JP130926,Data Modelling
JP130926,ETL
JP127802,SQL
JP127802,Python
JP127802,Excel
JP127802,Tableau
JP127802,AWS
JP127802,Databricks
JP127802,ETL
JP127802,Git
JP136923,SQL
JP136923,Python
JP136923,Power BI
JP136923,Machine Learning
JP136923,LLMs
JP136923,Prompt Engineering
JP136923,MLOps
JP136923,Data Modelling
JP136923,ETL
JP130977,Python
JP130977,Excel
JP130977,Power BI
JP130977,R
JP130977,Airflow
JP130977,MLOps
JP129924,SQL
JP129924,Python
JP129924,AWS
JP129924,Machine Learning
JP129924,LLMs
JP129924,GenAI
JP129924,RAG
JP129924,Statistics
JP138615,SQL
JP138615,Python
JP138615,Azure
JP138615,AWS
JP138615,Airflow
JP138615,A/B Testing
JP138615,ETL
JP134521,SQL
JP134521,Excel
JP134521,AWS
JP134521,Snowflake
JP134521,dbt
JP106723,Python
JP106723,Power BI
JP106723,Tableau
JP106723,Azure
JP106723,Databricks
JP106723,GenAI
JP106723,RAG
JP106723,MLOps
JP106723,A/B Testing
JP106723,Data Modelling
JP129516,SQL
JP129516,Airflow
JP129516,Statistics
JP129516,Git
JP100752,SQL
JP100752,Python
JP100752,Excel
JP100752,Power BI
JP100752,Snowflake
JP100752,Spark
JP100752,Machine Learning
JP100752,LLMs
JP100752,GenAI
JP100752,RAG
JP100752,Statistics
JP132517,SQL
JP132517,Python
JP132517,Machine Learning
JP132517,LLMs
JP132517,GenAI
JP132517,MLOps
JP125078,Power BI
JP125078,MLOps
JP125078,Statistics
JP119924,SQL
JP119924,Excel
JP119924,Airflow
JP119924,Machine Learning
JP119924,Git
JP123641,SQL
JP123641,Python
JP123641,Excel
JP123641,Power BI
JP123641,Tableau
JP123641,Spark
JP123641,Airflow
JP123641,ETL
JP100449,SQL
JP100449,Python
JP100449,Power BI
JP100449,Tableau
JP100449,Azure
JP100449,Spark
JP100449,Machine Learning
JP100449,GenAI
JP119365,SQL
JP119365,Excel
JP119365,Tableau
JP119365,Azure
JP119365,AWS
JP119365,Spark
JP119365,Airflow
JP119365,Machine Learning
JP119365,LLMs
JP119365,A/B Testing
JP119365,ETL
JP103229,Python
JP103229,dbt
JP103229,Machine Learning
JP103229,RAG
JP103229,MLOps
JP111501,SQL
JP111501,Power BI
JP111501,Azure
JP111501,Airflow
JP111501,LLMs
JP111501,A/B Testing
JP111501,ETL
JP111501,Git
JP126955,SQL
JP126955,Python
JP126955,Power BI
JP126955,Tableau
JP126955,Snowflake
JP115058,SQL
JP115058,Python
JP115058,Excel
JP115058,Spark
JP115058,dbt
JP115058,Data Modelling
JP124174,SQL
JP124174,Python
JP124174,Excel
JP124174,Azure
JP124174,Snowflake
JP135917,Python
JP135917,Azure
JP135917,AWS
JP135917,Databricks
JP135917,dbt
JP135917,Prompt Engineering
JP135917,Statistics
JP135917,Data Modelling
JP135917,ETL
JP111735,Python
JP111735,Power BI
JP111735,Machine Learning
JP111735,MLOps
JP111735,ETL
JP105182,SQL
JP105182,Python
JP105182,Excel
JP105182,AWS
JP109334,SQL
JP109334,Python
JP109334,Power BI
JP109334,Azure
JP109334,AWS
JP109334,dbt
JP109334,LLMs
JP109334,Data Modelling
JP109334,Git
JP106072,Python
JP106072,Excel
JP106072,Power BI
JP106072,Statistics
JP106072,Git
JP138313,SQL
JP138313,Excel
JP138313,Power BI
JP138313,Azure
JP138313,Snowflake
JP130390,SQL
JP130390,Spark
JP130390,ETL
JP130390,Git
JP129401,SQL
JP129401,Python
JP129401,Azure
JP129401,Machine Learning
JP129401,LLMs
JP129401,RAG
JP129401,Prompt Engineering
JP129401,A/B Testing
JP122500,SQL
JP122500,Python
JP122500,Excel
JP122500,Power BI
JP122500,Azure
JP128182,SQL
JP128182,Python
JP128182,Azure
JP128182,AWS
JP128182,Databricks
JP128182,Spark
JP128182,ETL
JP100878,SQL
JP100878,Python
JP100878,Excel
JP100878,Tableau
JP100878,dbt
JP100878,LLMs
JP121371,SQL
JP121371,Python
JP121371,Azure
JP127911,Azure
JP127911,Databricks
JP129577,Power BI
JP129577,Azure
JP129577,AWS
JP129577,MLOps
JP129577,Data Modelling
JP118477,Python
JP118477,Azure
JP118477,AWS
JP118477,Snowflake
JP118477,Spark
JP118477,RAG
JP118477,ETL
JP112793,SQL
JP112793,Python
JP112793,Excel
JP112793,Power BI
JP112793,Tableau
JP112793,Snowflake
JP112793,dbt
JP122276,SQL
JP122276,Power BI
JP122276,Tableau
JP122276,Databricks
JP122276,Data Modelling
JP132523,SQL
JP132523,Excel
JP132523,Power BI
JP132523,Snowflake
JP132523,A/B Testing
JP119363,SQL
JP119363,Python
JP119363,Power BI
JP119363,Tableau
JP119363,Databricks
JP119363,dbt
JP119363,GenAI
JP119363,RAG
JP119363,Data Modelling
JP119363,Git
JP117602,SQL
JP117602,Python
JP117602,Excel
JP117602,Tableau
JP117602,Airflow
JP117602,Machine Learning
JP117602,LLMs
JP124412,SQL
JP124412,Python
JP124412,Excel
JP124412,Power BI
JP124412,Azure
JP124412,Snowflake
JP124412,Spark
JP124412,GenAI
JP124412,MLOps
JP117274,SQL
JP117274,Python
JP117274,Excel
JP117274,Power BI
JP117274,ETL
JP126891,SQL
JP126891,Python
JP126891,AWS
JP126891,Airflow
JP126891,Statistics
JP131788,SQL
JP131788,Python
JP131788,Snowflake
JP131788,dbt
JP130595,SQL
JP130595,Power BI
JP130595,Tableau
JP130595,Azure
JP130595,AWS
JP130595,Snowflake
JP130595,Spark
JP130595,Machine Learning
JP130595,Prompt Engineering
JP130595,ETL
JP118232,SQL
JP118232,Power BI
JP118232,R
JP118232,AWS
JP118232,Statistics
JP127852,SQL
JP127852,Python
JP127852,Power BI
JP127852,AWS
JP127852,Machine Learning
JP127852,GenAI
JP127852,RAG
JP127852,MLOps
JP116566,SQL
JP116566,Power BI
JP116566,R
JP116566,GenAI
JP116566,Data Modelling
JP116566,ETL
JP134297,SQL
JP134297,R
JP134297,AWS
JP134297,Machine Learning
JP134297,LLMs
JP134297,Prompt Engineering
JP134297,A/B Testing
JP134343,SQL
JP134343,Python
JP134343,Excel
JP134343,Tableau
JP134343,Azure
JP134343,Machine Learning
JP134343,LLMs
JP134343,Prompt Engineering
JP134343,MLOps
JP136398,SQL
JP136398,Python
JP136398,Excel
JP136398,Power BI
JP136398,Machine Learning
JP136398,LLMs
JP136398,RAG
JP136398,Git
JP115153,SQL
JP115153,Azure
JP115153,Machine Learning
JP115153,LLMs
JP115153,Prompt Engineering
JP115153,MLOps
JP115153,A/B Testing
JP115153,Data Modelling
JP105277,SQL
JP105277,Excel
JP105277,Azure
JP110925,SQL
JP110925,Python
JP110925,Excel
JP110925,Power BI
JP110925,R
JP110938,SQL
JP110938,Python
JP110938,Excel
JP110938,Power BI
JP110938,GenAI
JP134196,SQL
JP134196,Excel
JP134196,Power BI
JP134196,Spark
JP107059,SQL
JP107059,Python
JP107059,Excel
JP107059,Power BI
JP107059,Snowflake
JP107059,Statistics
JP107059,Data Modelling
JP115375,SQL
JP115375,Python
JP115375,Power BI
JP115375,Snowflake
JP106799,Python
JP106799,Power BI
JP106799,Tableau
JP106799,Databricks
JP106799,Spark
JP106799,dbt
JP106799,Git
JP103426,SQL
JP103426,Python
JP103426,Airflow
JP103426,Machine Learning
JP103426,LLMs
JP103426,GenAI
JP103426,MLOps
JP128658,SQL
JP128658,Power BI
JP128658,Spark
JP128658,Statistics
JP129611,SQL
JP129611,Python
JP129611,AWS
JP129611,Machine Learning
JP129611,LLMs
JP129611,GenAI
JP129611,Data Modelling
JP116673,SQL
JP116673,Python
JP116673,Power BI
JP116673,Azure
JP116673,Spark
JP116673,Machine Learning
JP116673,LLMs
JP116673,MLOps
JP128976,SQL
JP128976,Python
JP128976,Power BI
JP128976,Tableau
JP128976,Machine Learning
JP128976,GenAI
JP128976,Prompt Engineering
JP128976,MLOps
JP128976,Statistics
JP128976,Git
JP131887,Excel
JP131887,Power BI
JP131887,AWS
JP131887,Snowflake
JP131887,Machine Learning
JP131887,LLMs
JP131887,GenAI
JP131887,MLOps
JP117609,SQL
JP117609,Excel
JP117609,Tableau
JP117609,Azure
JP117609,Machine Learning
JP117609,LLMs
JP127388,Python
JP127388,Azure
JP127388,Spark
JP127388,GenAI
JP127388,ETL
JP137809,SQL
JP137809,AWS
JP137809,Machine Learning
JP105942,Excel
JP105942,Azure
JP105942,AWS
JP105942,Spark
JP105942,dbt
JP105942,ETL
JP109656,SQL
JP109656,Python
JP109656,Power BI
JP109656,Tableau
JP109656,Machine Learning
JP109656,LLMs
JP109656,GenAI
JP109656,Data Modelling
JP105047,SQL
JP105047,Python
JP105047,Power BI
JP105047,Tableau
JP105047,Snowflake
JP105047,Machine Learning
JP105047,LLMs
JP105255,SQL
JP105255,Python
JP105255,Azure
JP105255,Statistics
JP105255,Data Modelling
JP105255,ETL
JP119752,SQL
JP119752,Excel
JP119752,Databricks
JP119752,Machine Learning
JP119752,LLMs
JP119752,GenAI
JP119752,Prompt Engineering
JP119752,MLOps
JP119752,ETL
JP124084,Excel
JP124084,Power BI
JP133279,SQL
JP133279,Azure
JP133279,Machine Learning
JP133279,LLMs
JP110919,SQL
JP110919,Python
JP110919,Excel
JP110919,Power BI
JP110919,Azure
JP110919,Machine Learning
JP110919,Prompt Engineering
JP110919,Statistics
JP110919,Git
JP108130,SQL
JP108130,Tableau
JP108130,dbt
JP108130,Statistics
JP108130,Data Modelling
JP108130,Git
JP116399,SQL
JP116399,Excel
JP116399,R
JP116399,Snowflake
JP129882,Python
JP129882,Power BI
JP129882,Azure
JP129882,ETL
JP100281,SQL
JP100281,Python
JP100281,Power BI
JP100281,Azure
JP100281,Snowflake
JP100281,Spark
JP100281,Airflow
JP100281,ETL
JP103437,SQL
JP103437,Python
JP103437,Excel
JP110458,Tableau
JP110458,Spark
JP110458,Machine Learning
JP110458,LLMs
JP110458,GenAI
JP110458,Prompt Engineering
JP110458,MLOps
JP110458,Data Modelling
JP110458,Git
JP120222,SQL
JP120222,Azure
JP120222,Databricks
JP120222,Spark
JP107800,Power BI
JP107800,Azure
JP107800,AWS
JP107800,ETL
JP128103,Python
JP128103,Snowflake
JP128103,LLMs
JP104162,Excel
JP104162,Databricks
JP104162,Airflow
JP133882,SQL
JP133882,Tableau
JP133882,Azure
JP133882,Snowflake
JP133882,dbt
JP133882,Machine Learning
JP131262,SQL
JP131262,Python
JP131262,Azure
JP131262,AWS
JP131262,Spark
JP131262,Machine Learning
JP131262,LLMs
JP131262,RAG
JP131262,MLOps
JP114166,SQL
JP114166,Python
JP114166,Excel
JP114166,Power BI
JP114166,Tableau
JP114166,Azure
JP114166,Databricks
JP114166,Machine Learning
JP114166,Git
JP132433,Python
JP132433,Power BI
JP108437,SQL
JP108437,Python
JP108437,Power BI
JP108437,Machine Learning
JP108437,GenAI
JP108437,Statistics
JP108437,ETL
JP108437,Git
JP137085,SQL
JP137085,Excel
JP137085,Tableau
JP137085,R
JP137085,Azure
JP137085,AWS
JP137085,Spark
JP137085,Statistics
JP122615,SQL
JP122615,Python
JP122615,Excel
JP122615,Power BI
JP122615,Azure
JP122615,Databricks
JP122615,Machine Learning
JP124515,SQL
JP124515,Power BI
JP124515,Tableau
JP124515,Databricks
JP124515,Data Modelling
JP136760,SQL
JP120285,SQL
JP120285,Python
JP120285,Power BI
JP120285,Azure
JP120285,Spark
JP120285,Statistics
JP120285,ETL
JP123061,Python
JP123061,Excel
JP123061,Power BI
JP123061,Tableau
JP123061,AWS
JP123061,Statistics
JP123061,ETL
JP139115,Tableau
JP139115,Azure
JP139115,Snowflake
JP139115,Machine Learning
JP139115,LLMs
JP139115,GenAI
JP139115,RAG
JP139115,Prompt Engineering
JP139115,Data Modelling
JP104384,SQL
JP104384,Python
JP104384,Snowflake
JP104384,A/B Testing
JP113336,SQL
JP113336,Python
JP113336,Excel
JP113336,Power BI
JP113336,Databricks
JP113336,Machine Learning
JP113336,LLMs
JP113336,Git
JP112230,SQL
JP112230,Python
JP112230,Power BI
JP112230,AWS
JP112230,LLMs
JP112230,GenAI
JP112230,Prompt Engineering
JP112230,MLOps
JP112230,Statistics
JP104234,SQL
JP104234,Power BI
